ratio001,ratio002,ratio003,ratio004,ratio005,ratio006,ratio008,ratio011,ratio012,ratio017,ratio018,ratio019,ratio027,ratio029,ratio030,DIO,DPO,DSO,turnover,status,ratio036,ratio037,ratio039,ratio040
-0.30535412,-0.309276057,0.17341669,1.095143752,1.600721054,-0.120484605,-0.136584442,0.202201188,0.216546171,0.428708706,0.561351428,-0.275135358,-0.133444612,-0.003989447,-0.035057848,-0.29469206,-0.516879028,0.381074039,-0.325453621,0,0,0,1,0
-0.631524804,-0.324188,-0.733609836,0.278373046,0.074172734,-0.127722175,-0.24087592,0.255733232,0.102174398,-0.85536744,-0.955905371,0.330618285,-0.287398574,0.580817409,0.801493013,0.440133046,-0.160799994,2.39558749,-0.325453621,0,0,0,1,0
0.145447123,0.645088336,-0.385709251,-0.494007948,-0.848345675,-0.296818116,0.020666803,0.73752163,-3.405226646,2.144318639,2.183973282,-0.361671593,-0.052268886,-0.045761366,-0.073082887,-0.143876427,-0.408976291,-0.741166331,-0.325453621,0,0,0,1,0
0.193168118,-0.309276057,-0.398134272,0.482565723,0.919814609,-0.262275171,-0.263094122,-0.065459033,0.130767341,-0.150178081,-0.134057939,1.433955277,-0.299253852,-0.171077121,-0.187158004,-0.310736277,-0.732684503,-0.79635848,-0.325453621,0,0,0,1,0
0.337721035,0.108258365,-0.422984314,-0.005721113,-0.793433865,-0.515998038,-0.256007282,-0.118991078,0.12123636,-0.392258011,-0.418543588,1.239248749,-0.307157371,-0.212849039,-0.225183043,5.00785725,1.231145319,0.160305442,-0.325566589,0,0,0,1,0
0.232549522,-0.132818057,-0.410559293,-0.138890249,-1.057010553,-0.275763368,-0.247771224,-0.065459033,0.159360285,-0.508035368,-0.84000381,0.590226989,-0.274308371,-0.087533284,0.002967191,0.141710623,0.108956849,-0.759563714,-0.325566589,0,0,0,1,0
-0.139025604,-0.309276057,-0.273884063,-0.884637416,-0.980134019,-0.28497482,-0.260316847,-0.118991078,0.054519492,-1.213224727,-1.187708493,-3.510725172,-0.293573198,0.455501654,0.459267661,0.221931705,-0.732684503,-0.79635848,-0.325566589,0,0,1,1,1
0.007380555,-0.309276057,-0.348434188,0.553589262,0.799008627,-0.275105407,-0.342773194,-0.386651299,-3.405226646,-0.992195226,-0.955905371,-0.707816531,-0.359600512,-0.630568222,-0.605433434,-0.236932882,-0.732684503,-0.79635848,-0.325566589,0,1,1,1,1
-0.31971675,-0.309276057,0.31009192,1.308214371,1.79840357,-0.234311834,-0.250452731,0.148669143,0.111705379,-0.497510154,-0.471226116,0.720031341,-0.295549078,0.163098226,0.117042309,-0.262603628,-0.732684503,-0.79635848,-0.325566589,0,0,0,1,0
-1.368040446,-1.040259533,-0.460259376,-0.334204983,-1.166834173,-0.237930619,-0.253804615,0.095137099,0.426227755,-0.181753724,-0.144594444,1.001274104,-0.304358208,-0.045761366,-0.073082887,-0.320362806,1.026130118,-0.79635848,-0.325566589,0,0,0,1,0
-0.296551218,0.033698647,0.111291585,-1.18648746,-1.100940001,-0.283987879,-0.257922644,0.041605055,0.111705379,-1.234275156,-1.208781504,1.54212557,-0.291761975,-3.076731758,-2.924960821,-0.320362806,-0.203961089,-0.759563714,-0.325566589,0,0,0,1,0
-1.368040446,-0.309276057,-0.534809502,-0.174402019,0.151049268,-0.276421329,-0.327546064,-0.65431152,0.921838772,0.186628777,0.097745184,-0.772718707,-0.31950662,-0.254620957,-0.263208082,-0.320362806,-0.311863827,-0.649179415,-0.325679557,0,1,1,1,1
0.255251742,3.977708912,-0.410559293,-0.360838811,-0.409051194,-0.273789486,-0.319022702,1.75463047,-3.405226646,1.481230138,-0.007619872,-0.837620883,-0.348321532,-0.379936712,-0.491358317,-0.211262135,-0.560040123,-0.79635848,-0.325679557,0,1,1,1,1
-0.375314025,-0.309276057,-1.05666038,-0.369716753,-0.090562696,-0.279711133,-0.283875803,-0.226055166,0.025926549,-0.70801444,-0.681956227,-3.510725172,-0.326751512,-0.296392875,-0.301233121,-0.320362806,-0.732684503,-0.79635848,-0.325679557,0,1,1,1,1
-0.292844733,-0.055773015,0.086441543,-0.582787372,-0.354139384,-0.283329918,-0.277172035,-0.118991078,0.083112436,-1.150073441,-1.177171988,3.48919085,-0.313249667,-0.212849039,-0.187158004,-0.31394512,-0.387395743,0.381074039,-0.325679557,0,1,1,1,1
-0.166824242,0.011330731,-0.236609,-0.769224164,-0.584768987,-0.291225448,-0.241258992,0.36279732,0.311855982,1.29177628,1.330516333,0.330618285,-0.282788188,-0.003989447,-0.035057848,-0.320362806,0.001054112,-0.79635848,-0.325679557,0,0,0,1,0
-0.214081926,0.115714337,-0.174483895,-0.272059386,-0.343157022,-0.274118466,-0.170294819,0.576925497,0.559661491,-0.17122851,-0.228886488,-0.210233182,-0.179960114,0.539045491,0.4972927,-0.131041054,0.216859587,-0.170847454,-0.325679557,0,0,0,1,0
-0.15848465,0.026242675,-0.249034021,0.047546542,0.414625957,-0.133643822,-0.152386181,1.75463047,0.921838772,1.354927566,0.919592616,-0.253501299,-0.212726786,0.121326308,0.155067348,-0.317153963,-0.603201218,-0.180046146,-0.325679557,0,0,0,1,0
-0.288674937,-0.309276057,0.061591502,-0.201035847,-0.145474506,-0.266880897,0.026604426,-3.467955763,-3.405226646,4.328932123,-1.272000538,-0.361671593,-0.035144595,0.037782471,0.002967191,-0.291483217,-0.732684503,-0.79635848,-0.325679557,0,0,0,1,0
0.185291837,0.356790759,-0.398134272,-0.316449099,-0.551821901,-0.17048963,-0.289334586,-0.333119255,0.921838772,0.207679205,1.541246444,-1.421740467,-0.331526555,-0.338164794,-0.301233121,0.022983422,0.389503967,-0.106456613,-0.325792524,0,1,1,1,1
-0.805729601,-0.309276057,-0.634209669,-0.263181444,0.041225648,-0.221152617,-1.119889311,-3.467955763,-3.405226646,0.512910421,0.550814922,-0.448207827,-0.822614995,2.54409757,-2.924960821,-0.320362806,-0.732684503,-0.79635848,-0.325792524,0,1,1,1,1
-0.290991491,-0.065714311,0.074016523,-0.422984408,-0.211368678,-0.280369094,-0.28253505,-0.27958721,-0.059852281,0.197153991,0.350621317,-3.510725172,-0.285505023,-0.045761366,-0.073082887,-0.307527433,-0.150009721,-0.410013435,-0.325792524,0,1,1,1,1
-0.255316572,-0.025949128,-0.075083728,0.189593622,0.601326111,-0.230693049,-0.19969563,0.36279732,0.340448925,-0.223854581,-0.313178533,-0.123696947,-0.197660703,0.497273573,0.4972927,-0.320362806,-0.139219447,0.629438711,-0.325792524,0,0,0,1,0
-0.248830223,-0.033405099,-0.087508749,0.091936255,0.205961078,-0.199768889,-0.285025021,-0.226055166,-0.0503213,0.281355706,0.477059383,3.48919085,-0.310862146,-0.212849039,-0.225183043,-0.214470979,-0.430556838,0.473060955,-0.325905492,0,1,1,1,1
-0.253000019,-0.028434452,-0.075083728,-0.307571156,-0.013686162,-0.273789486,-0.242503978,0.041605055,0.178422247,-0.444884082,-0.439616599,0.373886402,-0.285834336,-0.045761366,-0.073082887,-0.320362806,0.324762324,0.831809925,-0.325905492,0,0,0,1,0
-0.170994037,-0.309276057,-0.236609,-0.751468279,-0.562804263,-0.300765881,-0.250165427,0.095137099,0.149829303,-0.623812725,-0.587127677,0.720031341,-0.239895132,0.914992756,0.801493013,-0.320362806,-0.732684503,-0.79635848,-0.325905492,0,0,0,1,0
-0.200182607,-0.219804395,-0.199333937,-0.094500537,0.140066906,0.023937804,-0.207165543,0.791053674,0.531068547,-0.444884082,-0.408007083,-0.08042883,-0.260559541,0.664361246,0.573342778,-0.217679822,-0.538459576,2.174818892,-0.325905492,0,0,0,1,0
-0.036633955,-0.309276057,-0.336009167,0.029790657,-1.024063467,4.06447545,-0.088125776,-0.011926989,0.216546171,2.260095997,2.120754249,-0.318403475,-0.135832133,-0.212849039,-0.225183043,-0.021940383,-0.732684503,-0.79635848,-0.325905492,0,0,0,1,0
-0.328519652,-0.309276057,0.421917108,-0.529519718,-0.288245212,-0.283000938,-0.24135476,0.148669143,0.178422247,-0.287005867,-0.323715038,0.352252343,-0.282952845,0.037782471,0.040992231,-0.320362806,-0.732684503,-0.79635848,-0.325905492,0,0,0,1,0
0.493393406,-0.063228987,-0.435409334,-0.405228523,-0.266280488,-0.281356035,-0.254858065,-0.011926989,0.054519492,0.97601985,0.993348155,1.109444397,-0.246069756,-0.045761366,-0.073082887,-0.272230157,0.206069313,-0.042065772,-0.325905492,0,0,0,1,1
-0.27616555,-0.309276057,-0.000533603,0.100814197,0.403643595,-0.262275171,-0.237140963,-0.065459033,0.064050474,-0.329106725,-0.292105522,0.222447991,-0.167446209,-0.003989447,-0.035057848,-0.28506553,-0.732684503,-0.79635848,-0.325905492,0,0,0,1,1
-0.382726995,-0.291878789,4.616107164,1.66333207,4.730694228,-0.270170701,3.449548399,1.75463047,-0.078914243,-0.823791797,-0.797857788,-0.448207827,3.856037681,-3.076731758,2.702744969,-0.320362806,-0.538459576,1.09857198,-0.326018459,0,1,1,0,1
-0.360024774,-0.26702555,1.366218696,-0.094500537,0.129084544,-0.272144583,-0.101437544,0.041605055,0.140298322,-0.729064869,-0.703029238,-0.296769417,-0.075320817,0.079554389,0.040992231,-0.246559411,0.238440134,1.337737961,-0.326018459,0,0,0,1,0
-0.199719296,-0.309276057,-0.199333937,-0.254303501,0.041225648,-0.265893955,-0.080655863,0.844585718,0.921838772,-0.044925938,-0.007619872,-0.318403475,-0.143570995,0.413729736,0.345192544,-0.31394512,-0.732684503,-0.79635848,-0.326018459,0,0,0,1,0
-0.272459065,-0.202407127,-0.012958624,-0.396350581,-0.33217466,-0.280040114,-0.239535166,-0.011926989,0.130767341,0.049800991,-0.028692883,0.287350167,-0.133115299,0.204870144,0.193092387,-0.214470979,0.767163548,-0.023668389,-0.326018459,0,0,0,1,0
-0.254389951,-0.309276057,-0.075083728,4.73829622,-1.133887087,-0.167528807,0.04824802,0.791053674,0.588254434,-0.865892655,-0.829467305,-0.361671593,-0.039096355,2.54409757,2.702744969,-0.320362806,-0.732684503,-0.79635848,-0.326018459,0,0,0,1,0
-0.358634843,-0.18500986,1.27924355,1.308214371,1.985103725,-0.266880897,-0.226223398,0.309265276,0.178422247,-1.213224727,-1.177171988,0.071009581,-0.275131654,-3.076731758,-2.924960821,-0.320362806,0.087376302,0.049921143,-0.326018459,0,0,0,1,0
-0.345198834,-0.309276057,0.757392672,0.376030413,0.831955713,-0.155356531,-0.189448442,1.75463047,0.645440321,-1.297426442,4.38273126,-0.166965065,-0.249856859,-0.003989447,-0.035057848,-0.320362806,-0.732684503,-0.79635848,-0.326018459,0,0,0,1,0
-0.368364366,-0.247142958,-1.05666038,-0.849125646,-0.683610245,-0.284316859,-0.274490528,-0.172523122,0.092643417,-1.002720441,-1.008587899,-3.510725172,-0.256772438,0.580817409,0.573342778,-0.320362806,-0.711103955,-0.79635848,-0.326018459,0,1,1,1,1
-0.296551218,-0.219804395,0.111291585,-0.201035847,-1.133887087,-0.273131525,-0.323140731,-0.226055166,0.025926549,-1.202699513,-1.187708493,-0.794352766,-0.325434259,-0.338164794,-0.339258161,5.00785725,-0.732684503,-0.419212126,-0.326131427,0,1,1,1,1
-0.129759391,-0.309276057,-0.273884063,-0.218791732,0.085155096,-0.219507715,-0.1910765,0.255733232,0.483413642,-0.076501581,-0.0603024,-0.166965065,-0.236272686,0.037782471,0.002967191,-0.310736277,-0.732684503,-0.79635848,-0.326131427,0,0,0,1,0
0.05463824,-0.309276057,-0.37328423,-0.405228523,-0.376104108,-0.282342977,-0.02290769,0.255733232,0.46435168,0.533960849,0.361157822,-0.340037534,-0.044036054,-0.045761366,-0.035057848,-0.198426762,-0.732684503,-0.79635848,-0.326131427,0,0,0,1,0
-0.184893356,0.066007858,-0.224183979,-0.360838811,-0.310209936,-0.278395212,-0.256964963,0.041605055,0.12123636,-0.423833653,-0.397470577,1.39068716,-0.288962812,0.246642063,0.193092387,-0.172756016,0.033424933,0.169504133,-0.326131427,0,0,0,1,0
-0.164507689,0.580469913,-0.249034021,-0.050110825,0.05220801,-0.277737251,-0.281194296,-0.226055166,-0.040790319,-0.486984939,-0.471226116,3.48919085,-0.238907192,0.330185899,0.269142465,-0.275439001,-0.301073553,-0.410013435,-0.326131427,0,1,1,1,1
-0.250220155,-0.309276057,-0.087508749,-0.343082926,-0.05761561,-0.275105407,-0.153535399,0.73752163,0.635909339,0.302406134,0.160964217,-0.253501299,-0.20564655,0.246642063,0.231117426,-0.320362806,-0.732684503,-0.79635848,-0.326131427,0,0,0,1,0
-0.218715032,-0.309276057,-0.162058875,-0.53839766,-0.299227574,-0.282342977,-0.244323572,-0.011926989,0.159360285,-1.002720441,-1.050733921,0.438788578,-0.238989521,0.747905082,0.953593169,-0.320362806,-0.732684503,-0.79635848,-0.326131427,0,0,0,1,0
-0.252536708,0.23749521,-0.087508749,0.198471564,0.118102182,-0.173121474,-0.241450528,0.576925497,0.311855982,0.312931349,0.245256261,0.352252343,-0.2929969,0.121326308,0.117042309,-0.143876427,-0.365815196,-0.08805923,-0.326131427,0,0,0,1,0
-0.296087908,-0.080626254,0.111291585,-0.840247704,-0.958169295,-0.288264625,-0.253230007,0.095137099,0.130767341,-0.792216154,-0.787321283,0.936371928,-0.285505023,0.497273573,0.459267661,-0.086117248,0.324762324,-0.639980723,-0.326131427,0,0,0,1,0
-0.31276709,-0.309276057,0.235541794,0.50919955,0.941779333,-0.515998038,3.449548399,-3.467955763,0.635909339,0.965494636,1.014421166,-0.40493971,3.856037681,0.330185899,0.269142465,-0.307527433,-0.193170816,-0.290430444,-0.326131427,0,0,0,1,0
4.180308207,-1.040259533,-0.522384481,-0.511763833,-0.27726285,-0.304055685,-0.393147223,-0.493715387,0.921838772,0.344506992,0.308475294,-0.599646238,-0.378783011,-0.338164794,-0.339258161,-0.310736277,-0.150009721,-0.364019977,-0.326131427,0,1,1,1,1
-0.251146776,-0.309276057,-0.087508749,-0.130012307,-0.969151657,-0.153053668,0.06653973,1.75463047,0.702626207,0.081376634,0.118818195,-0.361671593,-0.02361863,0.497273573,0.421242622,0.356703122,-0.732684503,-0.79635848,-0.326131427,0,0,0,1,0
-0.045436857,-0.309276057,-0.336009167,-0.565031487,-0.343157022,-0.299449959,-0.35876647,-0.65431152,-3.405226646,1.723310067,1.751976555,-0.664548414,-0.380182593,-0.379936712,-0.3772832,-0.317153963,-0.732684503,-0.79635848,-0.326131427,0,1,1,1,1
0.44474579,-0.100508846,-0.422984314,-0.10337848,-0.046633248,-0.224771401,-0.232544094,-0.065459033,0.140298322,0.249780063,0.171500722,0.157545815,-0.21692553,-0.171077121,-0.187158004,-0.188800233,-0.592410944,-0.170847454,-0.326131427,0,0,0,1,0
-0.054239759,-0.309276057,-0.323584146,-0.458496178,-0.200386316,-0.285961762,-0.088604617,-0.011926989,0.187953228,-0.550136225,-0.566054666,-0.318403475,-0.822614995,0.580817409,0.535317739,-0.320362806,1.069291213,1.733281698,-0.326244395,0,0,0,1,0
-0.370217608,-0.309276057,4.616107164,1.610064415,4.730694228,-0.235956736,-1.119889311,0.202201188,0.168891266,-0.918518726,-0.892686338,-0.40493971,3.856037681,0.622589327,0.535317739,-0.320362806,-0.603201218,0.785816468,-0.326244395,0,0,0,0,0
0.116258553,-1.040259533,-0.385709251,-0.653810912,-1.155851811,-0.299120979,-0.271234412,-0.118991078,-0.078914243,-1.276376013,-1.272000538,-3.510725172,-0.319177306,-0.212849039,-0.187158004,-0.320362806,2.094367219,0.233894974,-0.326244395,0,1,1,1,1
4.180308207,3.977708912,-0.472684397,-0.565031487,-0.650663159,-0.304055685,-0.277746644,-0.27958721,0.921838772,-0.63433794,-0.576591172,3.48919085,-0.317201427,-0.212849039,-0.225183043,0.151337153,0.055005481,0.178702825,-0.326244395,0,1,1,1,1
0.316872056,-0.309276057,-0.410559293,-0.005721113,0.359714147,4.06447545,-0.25102734,0.095137099,0.140298322,-0.287005867,-0.271032511,0.763299458,-0.303534925,-0.045761366,-0.073082887,-0.320362806,-0.117638899,1.714884315,-0.326357362,0,0,0,1,0
-0.28311521,-0.073170282,0.03674146,-0.050110825,0.304802337,-0.268854779,-0.227947224,0.309265276,0.092643417,0.670788635,0.698326,0.092643639,-0.220300992,0.246642063,0.193092387,-0.320362806,-0.473717933,-0.180046146,-0.326357362,0,0,0,1,1
-1.368040446,-0.309276057,-0.460259376,-0.369716753,-0.321192298,-0.264249053,3.449548399,0.095137099,0.702626207,1.29177628,1.330516333,-0.40493971,-0.822614995,-0.171077121,-0.187158004,-0.227306352,0.216859587,0.123510676,-0.326357362,0,0,0,1,0
-0.366047813,-0.271996198,-1.05666038,-0.369716753,-0.11252742,-0.279711133,-0.506153599,-0.226055166,0.083112436,-1.129023013,-1.208781504,-0.513110003,-0.176502324,0.037782471,0.307167504,-0.301109747,-0.344234648,-0.79635848,-0.326357362,0,1,1,1,1
0.057418103,0.284716365,-0.37328423,0.083058312,-0.068597972,-0.515998038,-0.1976845,0.36279732,-3.405226646,-0.076501581,-0.049765894,-0.123696947,-0.242364982,0.121326308,0.07901727,-0.012313853,0.48661643,0.841008617,-0.326357362,0,0,0,1,0
-0.31971675,-0.035890423,0.31009192,-1.133219805,-1.035045829,-0.29221239,-0.256486123,0.041605055,0.102174398,-0.729064869,-0.703029238,1.304150925,-0.28072998,0.455501654,0.383217583,-0.320362806,-0.387395743,-0.704371564,-0.326357362,0,0,0,1,1
0.251545257,-0.055773015,-0.410559293,-0.662688854,-0.727539693,-0.302410783,-0.215401601,0.095137099,0.321386963,-0.444884082,-0.513372138,-0.037160713,-0.240059789,0.079554389,0.07901727,-0.021940383,1.274306414,-0.023668389,-0.326357362,0,0,0,1,0
-0.341029039,-0.204892451,0.645567484,0.233983334,0.656237921,-0.266551916,-0.233501775,-0.011926989,0.130767341,-1.17112387,-1.240391021,0.157545815,-0.215525949,2.54409757,2.702744969,-0.320362806,1.446950794,5.252333139,-0.32647033,0,0,0,1,0
-0.329909584,-0.309276057,0.44676715,0.606856917,1.117497126,4.06447545,0.191900193,0.36279732,0.245139114,-0.24490501,-0.260496005,-0.383305651,0.105801492,0.121326308,0.117042309,-0.320362806,-0.484508207,0.344279273,-0.32647033,0,0,0,1,0
-0.22473807,-0.309276057,-0.149633854,0.50919955,0.557396663,0.02887251,-0.376483571,-0.493715387,-0.212347978,0.112952277,0.076672172,-0.621280297,-0.385039964,-0.379936712,-0.415308239,-0.159920643,-0.732684503,-0.79635848,-0.32647033,0,1,1,1,1
-0.349831941,-0.286908141,0.894067902,0.207349506,0.447573043,-0.25405066,-0.20276021,0.416329364,0.254670096,0.14452792,0.182037228,-0.102062889,-0.216019919,0.288413981,0.231117426,-0.265812471,0.130537397,0.32588189,-0.32647033,0,0,0,1,0
-0.275238929,-0.274481522,-0.000533603,0.748903996,1.282232556,-0.515998038,-0.215210065,0.36279732,0.245139114,-0.739590083,-0.703029238,-0.037160713,-0.269862641,0.413729736,0.345192544,-0.307527433,1.036920392,-0.79635848,-0.32647033,0,0,0,1,0
-0.707044437,3.977708912,-0.683909752,-0.192157904,-0.49691009,-0.229048147,-1.119889311,-3.467955763,-3.405226646,-0.181753724,-0.144594444,-0.448207827,-0.822614995,2.54409757,-2.924960821,0.11924872,-0.311863827,-0.152450071,-0.32647033,0,1,1,1,1
0.022669806,0.118199661,-0.360859209,-0.618299142,-0.727539693,-0.298134037,-0.234650992,0.469861409,0.921838772,-0.223854581,-0.302642027,0.179179874,-0.280565323,0.330185899,0.307167504,-0.047611129,0.626889989,0.233894974,-0.32647033,0,0,0,1,0
-0.161727825,-0.309276057,-0.249034021,0.109692139,0.447573043,-0.13923649,-0.091573428,0.041605055,0.216546171,0.586586921,0.624570461,-0.318403475,0.011453235,-0.087533284,-0.111107926,-0.301109747,0.303181777,-0.79635848,-0.32647033,0,0,0,1,0
-0.706581126,-1.040259533,-0.683909752,-1.071074208,-0.958169295,-0.293199331,-0.247388152,0.095137099,0.064050474,-1.107972584,-1.145562471,0.56859293,-0.259900914,-3.076731758,-2.924960821,-0.320362806,5.485102841,0.592643945,-0.32647033,0,0,0,1,0
-0.336395932,-0.309276057,0.558592338,0.819927536,1.381073814,-0.264907014,-0.257539572,-0.118991078,0.111705379,-0.287005867,-0.260496005,1.498857453,-0.056632287,0.079554389,0.040992231,-0.320362806,-0.732684503,-0.79635848,-0.326583298,0,0,0,1,0
-0.137635672,-0.309276057,-0.273884063,0.890951076,0.063190372,-0.251418816,-1.119889311,0.683989585,-3.405226646,0.797091207,0.835300572,-0.40493971,3.856037681,0.163098226,0.117042309,-0.140667584,-0.732684503,-0.667576798,-0.326583298,0,0,0,1,0
0.10606572,-0.229745691,-0.385709251,-0.156646134,-0.178421592,-0.210625243,-0.25409192,-0.011926989,0.140298322,0.270830491,0.287402283,1.022908162,-0.297689614,-0.129305202,-0.149132965,-0.143876427,0.939807928,0.592643945,-0.326583298,0,0,0,1,0
-0.344272213,-0.309276057,0.73254263,1.299336429,1.941174277,0.068679142,-0.129880674,0.148669143,0.168891266,-0.055451152,-0.018156377,-0.275135358,-0.164235404,-0.045761366,-0.073082887,-0.310736277,0.141327671,0.887002075,-0.326583298,0,0,0,1,0
-0.196476122,-0.122876761,-0.199333937,-0.156646134,-0.024668524,-0.26918376,-0.194332616,-0.011926989,0.130767341,0.776040778,0.79315455,-0.145331006,0.005525596,-0.087533284,-0.111107926,-0.272230157,-0.495298481,-0.014469698,-0.326583298,0,0,0,1,0
0.433163024,-0.309276057,-0.422984314,-0.085622595,-0.27726285,-0.166870846,-0.244610876,0.041605055,0.149829303,1.270725851,1.056567188,0.438788578,-0.286657619,-0.171077121,-0.187158004,-0.159920643,-0.732684503,-0.106456613,-0.326583298,0,0,0,1,0
-0.243270496,-0.309276057,-0.112358791,0.402664241,0.864902799,-0.135946685,-0.232639862,-0.065459033,0.054519492,0.491859992,0.529741911,0.157545815,-0.037120475,-0.129305202,-0.149132965,-0.320362806,-0.732684503,-0.79635848,-0.326583298,0,0,0,1,1
-0.366974434,-0.219804395,4.616107164,-0.822491819,-0.650663159,-0.282013996,-0.104597892,0.309265276,0.187953228,-1.181649084,-1.145562471,-0.296769417,-0.135832133,2.54409757,2.702744969,-0.320362806,-0.721894229,-0.777961097,-0.326583298,0,0,0,1,0
0.255715053,-0.309276057,-0.410559293,0.012034772,0.381678871,-0.174108415,0.048535324,-0.011926989,0.921838772,4.328932123,-1.272000538,-0.361671593,0.148859204,-0.212849039,-0.225183043,-0.320362806,-0.689523408,-0.272033061,-0.326583298,0,0,0,1,1
-0.138562293,-0.309276057,-0.273884063,-0.085622595,-0.05761561,-0.251418816,-0.236183282,-0.065459033,0.149829303,-0.613287511,-0.618737194,0.222447991,-0.240883072,-0.045761366,-0.073082887,-0.037984599,-0.732684503,-0.79635848,-0.326583298,0,0,0,1,0
-0.288674937,-0.309276057,0.061591502,0.012034772,0.381678871,0.004527959,-0.012947806,0.095137099,0.20701519,-0.055451152,-0.018156377,-0.340037534,-0.071039744,-0.087533284,-0.111107926,-0.320362806,-0.732684503,-0.79635848,-0.326696265,0,0,0,1,0
-0.353075115,-0.271996198,1.018318111,0.633490744,1.150444212,-0.146145079,-0.057001139,-3.467955763,0.359510888,-0.055451152,-0.460689611,-0.318403475,-0.115991008,0.580817409,0.877543091,-0.320362806,0.055005481,0.049921143,-0.326696265,0,0,0,1,0
-0.086208192,-0.309276057,-0.311159125,-0.494007948,-0.420033556,-0.29254137,-0.248537369,0.041605055,0.111705379,0.007700133,0.013453139,0.611861047,-0.282129561,-0.045761366,-0.073082887,-0.198426762,-0.732684503,-0.79635848,-0.326696265,0,0,0,1,0
-0.377630578,-0.309276057,-1.05666038,-0.636055027,-0.650663159,-0.281685016,-0.259742238,-0.065459033,0.111705379,-1.150073441,-1.113952954,1.974806744,-0.301476717,0.163098226,0.117042309,-0.095743778,-0.732684503,0.813412542,-0.326696265,0,0,1,1,1
-0.368364366,-0.309276057,4.616107164,1.450261451,-1.133887087,-0.226745284,0.203679671,0.095137099,0.130767341,0.207679205,0.213646745,-0.383305651,0.423177173,-0.045761366,-0.035057848,-0.320362806,-0.484508207,-0.115655305,-0.326696265,0,0,0,1,0
0.647212536,-0.065714311,-0.447834355,-1.026684495,-0.991116381,-0.309977333,-0.229958355,-0.065459033,0.12123636,-0.476459725,-0.671419721,0.114277698,0.109012296,0.204870144,0.307167504,-0.211262135,0.195279039,-0.741166331,-0.326696265,0,0,0,1,0
-0.353075115,-0.309276057,1.018318111,-0.076744652,-0.804416227,-0.26984172,-0.232639862,-0.011926989,0.12123636,-0.750115297,-0.797857788,0.157545815,-0.2081164,0.246642063,0.269142465,0.475430322,-0.732684503,-0.79635848,-0.326696265,0,0,0,1,0
-0.149218438,-0.309276057,-0.261459042,-0.156646134,0.129084544,4.06447545,3.449548399,0.255733232,0.369041869,1.428604066,1.467490905,-0.40493971,-0.822614995,-0.129305202,-0.149132965,-0.30431859,-0.732684503,-0.79635848,-0.326696265,0,0,0,1,0
0.213553786,-0.309276057,-0.398134272,-0.378594696,-0.11252742,-0.275434388,-0.209559746,-0.011926989,0.302325001,0.691839064,0.708862505,-0.08042883,-0.221782901,-0.171077121,-0.187158004,-0.31394512,-0.732684503,-0.79635848,-0.326809233,0,0,0,1,0
-0.177943697,-0.309276057,-0.224183979,0.358274528,0.809990989,-0.203716654,-0.048573544,0.255733232,0.302325001,-0.297531082,-0.397470577,-0.340037534,0.002397119,0.288413981,0.269142465,-0.320362806,-0.732684503,-0.79635848,-0.326809233,0,0,0,1,0
-0.188599841,0.220097942,-0.211758958,0.305006874,-0.991116381,-0.515998038,-0.298528325,-0.118991078,0.102174398,-1.213224727,-1.229854516,-1.118863646,-0.254467245,-0.171077121,-0.187158004,5.00785725,-0.732684503,0.923796841,-0.326809233,0,1,1,1,1
-0.321569992,-0.309276057,0.334941962,0.083058312,0.469537767,-0.238259599,0.171310048,0.576925497,0.397634812,-0.729064869,-0.797857788,-0.383305651,0.192987185,-3.076731758,-2.924960821,-0.320362806,-0.732684503,-0.79635848,-0.326809233,0,0,0,1,0
-0.343345592,-0.264540226,0.707692589,0.340518643,0.788026265,-0.094166171,-1.119889311,0.041605055,0.044988511,2.386398569,2.373630382,-0.40493971,3.856037681,-0.129305202,-0.111107926,-0.320362806,-0.549249849,-0.170847454,-0.326809233,0,0,0,0,1
-0.336859243,-0.309276057,0.558592338,-0.520641775,-0.672627883,-0.283329918,-0.257252267,-0.118991078,0.111705379,-0.823791797,-0.903222844,1.433955277,-0.20910434,0.079554389,0.117042309,0.077533758,-0.732684503,-0.79635848,-0.326809233,0,0,0,1,0
0.026376291,-0.309276057,-0.360859209,0.260617161,-0.705574969,-0.210954223,-0.250165427,-0.011926989,0.149829303,-0.24490501,-0.207813477,0.720031341,-0.282047233,-0.045761366,-0.073082887,0.356703122,-0.732684503,-0.79635848,-0.326809233,0,0,0,1,0
-0.134392498,-0.309276057,-0.273884063,0.340518643,-0.123509782,4.06447545,-0.098372964,0.73752163,0.921838772,-0.129127653,-0.102448422,-0.296769417,-0.169998387,0.330185899,0.269142465,0.125666407,-0.732684503,-0.79635848,-0.326809233,0,0,0,1,0
-0.124662974,-0.306790733,-0.286309084,-0.520641775,-0.420033556,-0.292870351,-0.257826876,0.148669143,0.102174398,1.154948494,0.698326,1.54212557,-0.290609379,0.037782471,0.07901727,-0.269021314,-0.247122184,-0.511199042,-0.326809233,0,0,0,1,1
-0.223348139,-0.309276057,-0.149633854,-0.671566797,-0.562804263,-0.297476077,3.449548399,-0.118991078,0.092643417,-0.476459725,-0.544981655,-0.513110003,-0.822614995,-0.129305202,-0.111107926,-0.227306352,-0.732684503,-0.79635848,-0.326809233,0,1,1,1,1
